Textbox4,Textbox2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaheim Regional Medical Center Price Transparency CDM,Data as of 4/1/2021 11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HospCode,Code,Description,Code_Type,CMS Shoppable,Craneware Shoppable List,Package/Line_Level,Avg Charge 837,Total Vol 837,Min_Allowable_835,Max_Allowable_835,Avg_Allowable_835,Total_Vol_835,National 50th Percentile,National 75th Percentile,National 90th Percentile,AETNA_Avg_Allowable,AETNA_Max_Allowable,AETNA_Min_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Avg_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Max_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Min_Allowable,BCBS FEP_Avg_Allowable,BCBS FEP_Max_Allowable,BCBS FEP_Min_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Avg_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Max_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Min_Allowable,BLUE CROSS OF CALIFORNIA_Avg_Allowable,BLUE CROSS OF CALIFORNIA_Max_Allowable,BLUE CROSS OF CALIFORNIA_Min_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Avg_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Max_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Min_Allowable,BLUE SHIELD OF CALIFORNIA_Avg_Allowable,BLUE SHIELD OF CALIFORNIA_Max_Allowable,BLUE SHIELD OF CALIFORNIA_Min_Allowable,CA MEDI-CAL_Avg_Allowable,CA MEDI-CAL_Max_Allowable,CA MEDI-CAL_Min_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Avg_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Max_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Min_Allowable,CALOPTIMA_Avg_Allowable,CALOPTIMA_Max_Allowable,CALOPTIMA_Min_Allowable,CALPERS_Avg_Allowable,CALPERS_Max_Allowable,CALPERS_Min_Allowable,CALVIVA HEALTH_Avg_Allowable,CALVIVA HEALTH_Max_Allowable,CALVIVA HEALTH_Min_Allowable,CAREMORE_Avg_Allowable,CAREMORE_Max_Allowable,CAREMORE_Min_Allowable,CHOC HEALTH ALLIANCE_Avg_Allowable,CHOC HEALTH ALLIANCE_Max_Allowable,CHOC HEALTH ALLIANCE_Min_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Avg_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Max_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Min_Allowable,CONNECTICUT GENERAL LIFE INS CO_Avg_Allowable,CONNECTICUT GENERAL LIFE INS CO_Max_Allowable,CONNECTICUT GENERAL LIFE INS CO_Min_Allowable,GEOGRAPHIC MANAGED CARE_Avg_Allowable,GEOGRAPHIC MANAGED CARE_Max_Allowable,GEOGRAPHIC MANAGED CARE_Min_Allowable,GREATWESTHEALTHCARE-CIGNA_Avg_Allowable,GREATWESTHEALTHCARE-CIGNA_Max_Allowable,GREATWESTHEALTHCARE-CIGNA_Min_Allowable,GWH-CIGNA_Avg_Allowable,GWH-CIGNA_Max_Allowable,GWH-CIGNA_Min_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Avg_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Max_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Min_Allowable,HEALTHNET INC._Avg_Allowable,HEALTHNET INC._Max_Allowable,HEALTHNET INC._Min_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Avg_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Max_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Min_Allowable,NORIDIAN JEA_Avg_Allowable,NORIDIAN JEA_Max_Allowable,NORIDIAN JEA_Min_Allowable,PACIFICARE OF CALIFORNIA_Avg_Allowable,PACIFICARE OF CALIFORNIA_Max_Allowable,PACIFICARE OF CALIFORNIA_Min_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Avg_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Max_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Min_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Avg_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Max_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Min_Allowable
2020064,1600294,NICU IV CLICK LOCK EXTENSION WITH C,CDM,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600286,NICU IV CLICK LOCK CAPS,CDM,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600278,NICU IV BUTTERFLY NEEDLES (ADDITION,CDM,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600269,NEEDLE:HYPODERMIC,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600260,NICU IV ANGIOCATHS (ADDITIONAL),CDM,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600252,NICU INTUBATION - ET TUBES (ADDITIO,CDM,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600246,SPLINT LEG/SHORT,CDM,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600245,NICU HEEL WARMERS,CDM,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600238,SPLINT LEG/LONG,CDM,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600237,NICU FEEDING TUBE,CDM,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600211,NICU DRESSING - VASELINE GAUZE,CDM,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600203,NICU DRESSING - DUODERM,CDM,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600202,GLOVES:STERILE,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600195,IV ANGIOCATH,CDM,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600175,DISC COMPRESSOR 3 FINGER DISP,CDM,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600161,FETAL SCALP ELECTRODE,CDM,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600160,STAPLE REMOVAL KIT,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600153,NICU DRESSING CHANGE,CDM,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600152,SUTURE REMOVAL KIT,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600142,US PROCEDURE TRAY,CDM,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600130,IABP:CATHETER,CDM,,,,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600121,CAST:FIBERGLASS SHORT LEG,CDM,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600111,SYRINGE,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600106,DISC COMPRESSOR 3 FINGER DISP,CDM,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600097,CAST:PLASTER SHORT ARM,CDM,,,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600079,ELECTRODES: EKG 3 PK,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600074,MATTRESS ALTERNATING PRESSURE,CDM,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600066,OXYGEN PER HOUR,CDM,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600058,KIT ORAL SUCTION/CATH/YANKAUER,CDM,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600025,MISCELLANEOUS ORTHOTICS,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,1600006,OXYGEN PER HOUR,CDM,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,16000005,AMBULANCE-PATIENT TRANSPO,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920043,US OB F/UP PER FETUS,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920042,US OB LTD 1 OR > FETUS,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920041,PRENATAL VITAMINS,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920038,POST PARTUM PSY IND EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920035,POST PARTUM HLTH ED EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920034,PERINATAL ED IND EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920033,PERINATAL ED GROUP EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920031,POST PARTUM NUTRITION IND,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920030,INIT PSY ASSMT IND EA SUB 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920029,INIT PSY ASSESSMENT IND,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920028,INIT NUTRITIONAL  ASSMT IND,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920027,INIT NUTRI ASSMT IND EA SUB 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920026,INIT HLTH ED ASSESSMENT IND,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920025,INIT COMBINED ASSESSMENT IND,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920024,INIT HLTH ED ASSMT IND EA SUB 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920021,F/U ANTEPART HLTH ED GROUP EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920020,F/U ANTEPART PSY IND EA SUB 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920019,F/U ANTEPART PSY GRP EA SUB 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920018,F/U ANTEPART NUTRITION GROUP EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920017,F/U ANTEPART HLTH ED IND EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920016,F/U ANTEPART NUTRITION IND EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920015,CLIENT ORIENTATION IND EA 15MIN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920014,FETAL NON STRESS TEST,CDM,,,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920013,FETAL CONTRACTION STRESS TEST,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920012,US FETAL BIOPHYSICAL PROFILE WO/NST,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920011,US FETAL BIOPHYSICAL PROFILE W/NST,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920010,INJECTION IM/SQ,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920009,E&M EST PATIENT LEVEL 5,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920008,E&M EST PATIENT LEVEL 4,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920007,E&M EST PATIENT LEVEL 3,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920006,E&M EST PATIENT LEVEL 2,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920005,E&M NEW PATIENT LEVEL 5,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920004,E&M NEW PATIENT LEVEL 4,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920003,E&M NEW PATIENT LEVEL 3,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920002,E&M NEW PATIENT LEVEL 2,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920001,E&M NEW PATIENT LEVEL 1,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15920000,OFFICE VISIT ROOM CHARGE,CDM,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15703141,SART SPECIAL COUNSELING,CDM,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15610121,MEDICAL OBS R&B GYN,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15610116,OB OBSERVATION EA ADD PER HRS T3,CDM,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15610108,OB DIRECT ADMIT OBSERV EA ADD HRS T3,CDM,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15610107,OB DIRECT ADMIT OBSERVATION FIRST HR T3,CDM,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15610106,OB OBSERVATION FIRST HOUR T3,CDM,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600189,OB OBSERVATION  EA  ADD  HOURS T5,CDM,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600173,OB DIRECT OBSERV  EA ADD HRS T5,CDM,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600172,OB DIRECT OBSERVATION FIRST HOUR T5,CDM,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600171,OB OBSERVATION FIRST HOUR T5,CDM,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600084,DIRECT ADMIT OBSERV EA ADD HRS  CVOU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600083,DIRECT ADMIT OBSERVATION FIRST HR  CVOU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600081,OBSERVATION EA ADD  HRS  CVOU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600080,OBSERVATION FIRST HR  CVOU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600075,DIRECT ADMIT OBSERV EA ADD HRS CVU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600074,DIRECT ADMIT OBSERVATION FIRST HR CVU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600073,OBSERVATION EA ADD HRS CVU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600072,OBSERVATION FIRST HR CVU,CDM,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600067,DIRECT ADMIT OBSERV EA ADD HRS  COU2,CDM,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600066,DIRECT ADMIT OBSERVATION FIRST HR  COU2,CDM,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600065,OBSERVATION EA ADD HRS  COU2,CDM,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600064,OBSERVATION FIRST HR  COU2,CDM,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600059,OBSERVATION EA ADD HR COU1,CDM,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,15600058,DIRECT ADMIT OBSERV EA ADD  HRS COU1,CDM,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
